keyword,intencion,cobertura,tipo,url,titulo,id,score
paloma pichon alimentacion,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/como-darle-de-comer-a-un-pichon-de-paloma/,Como alimentar a un pichon de paloma: guia segura paso a paso,9458,2
para ahuyentar las palomas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/enfermedades-de-las-palomas-y-limpieza-de-heces/,"Las palomas transmiten enfermedades? Mitos, riesgos reales y limpieza segura",15090,2
pasta de cria para pajaros,mixto,SI,post,https://avesnativaschilenas.cl/nidos/descubre-el-refugio-perfecto-la-caja-de-cria-para-pajaros-que-transformara-tu-hogar/,Descubre el refugio perfecto: ¡La caja de cría para pájaros que transformará tu hogar!,7293,4
perdix perdix hispaniensis,mixto,NO,,,,,0
perico australiano colores,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
periquito amarillo y verde,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
periquito australiano rojo,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
periquito de bourke precio,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
periquito verde y amarillo,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
popo de pajaro en el carro,mixto,SI,post,https://avesnativaschilenas.cl/fardela/fardela-de-phoenix/,Fardela de Phoenix: el petrel blanquinegro en peligro de extinción,14189,3
precio de codornices vivas,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
precio de halcón peregrino,comercial,SI,post,https://avesnativaschilenas.cl/blog/por-que-esta-en-peligro-de-extincion-el-halcon-peregrino/,por qué está en peligro de extincion el halcón peregrino,9157,3
precio de jaulas para aves,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
precio de los pavos reales,comercial,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/enfermedades-de-las-palomas-y-limpieza-de-heces/,"Las palomas transmiten enfermedades? Mitos, riesgos reales y limpieza segura",15090,2
precio de un gallo criollo,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
promotor l para aves dosis,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,2
puerta trampa para palomas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/portatiles/descubre-la-jaula-plegable-perfecta-para-tus-mascotas-ideal-para-viajar-con-palomas-y-conejos/,Descubre la jaula plegable perfecta para tus mascotas: ¡ideal para viajar con palomas y conejos!,8605,2
purina alimentos para aves,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,2
pájaros bonitos de colores,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/fardela/fardela-heraldica/,Fardela heráldica: el petrel de tres colores de Rapa Nui,14188,2
pájaros domésticos precios,comercial,SI/Parcial,post,https://avesnativaschilenas.cl/blog/pajaros-domesticos-pequenos/,pájaros domésticos pequeños,10416,2
pájaros para tener en casa,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/cual-es-el-mejor-pajaro-para-tener-en-casa/,cuál es el mejor pájaro para tener en casa,9452,4
pájaros pequeños para casa,mixto,SI,post,https://avesnativaschilenas.cl/nidos/descubre-la-casa-perfecta-para-colibries-4-nidos-de-hierba-tejidos-a-mano-que-encantaran-a-tus-pajaros-pequenos/,¡Descubre la Casa Perfecta para Colibríes! 4 Nidos de Hierba Tejidos a Mano que Encantarán a tus Pájaros Pequeños,7504,4
pájaros tropicales nombres,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jilguero/nombres-para-pajaros-amarillos/,50 Nombres Creativos para tus Pájaros Amarillos,11055,2
que come una codorniz bebe,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
rascaderos de 75x75 precio,comercial,NO,,,,,1
rascaderos para gallos 1x1,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
raza de pajaros domesticos,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/rapaces/lechuza/pajaros-blancos-que-vuelan-de-noche/,5 Fascinantes Pájaros Blancos que Vuelan de Noche,11061,2
repuestos para incubadoras,mixto,NO,,,,,1
ruedas para jaulas grandes,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
tener un cuervo de mascota,mixto,SI,post,https://avesnativaschilenas.cl/blog/que-aves-se-pueden-tener-de-mascota-en-argentina/,que aves se pueden tener de mascota en argentina,10418,3
tienda de aves en santiago,comercial,SI,post,https://avesnativaschilenas.cl/blog/importancia-de-las-aves-en-chile/,Importancia de las aves en Chile: su rol en los ecosistemas y la conservacion nacional,15082,3
tipo de aves y sus nombres,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,4
tipo de pajaros domesticos,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,2
tipos de aves depredadoras,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,3
tipos de aves en argentina,informacional,SI,post,https://avesnativaschilenas.cl/blog/que-aves-se-pueden-tener-de-mascota-en-argentina/,que aves se pueden tener de mascota en argentina,10418,4
tipos de codorniz ponedora,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
tipos de halcones pequeños,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/buhos/,Descubre los diferentes tipos de búhos pequeños: guía completa,2254,3
tipos de pajaros chiquitos,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/acuaticas/patos-chilenos/,"Patos de Chile: Tipos, Especies y Guia de Identificacion",15251,2
tipos de pajaros de ciudad,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/acuaticas/patos-chilenos/,"Patos de Chile: Tipos, Especies y Guia de Identificacion",15251,2
tipos de pajaros en mexico,informacional,SI,post,https://avesnativaschilenas.cl/blog/que-significa-la-presencia-de-pajaros-en-tu-casa/,qué significa la presencia de pájaros en tu casa,9405,3
tipos de pájaros amarillos,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/acuaticas/patos-chilenos/,"Patos de Chile: Tipos, Especies y Guia de Identificacion",15251,2
todas las aves son pájaros,mixto,SI,post,https://avesnativaschilenas.cl/rapaces/que-tan-monogamas-son-las-aves-rapaces-en-chile/,Qué tan monógamas son las aves rapaces en Chile,9759,3
todas las especies de aves,informacional,SI,post,https://avesnativaschilenas.cl/marina/ave-marina-que-escoge-pareja-para-toda-la-vida/,La fidelidad en las aves marinas: ¿por qué muchas especies eligen una sola pareja de por vida?,8852,4
todos los tipos de pajaros,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,3
trampa casera para palomas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/portatiles/descubre-la-jaula-plegable-perfecta-para-tus-mascotas-ideal-para-viajar-con-palomas-y-conejos/,Descubre la jaula plegable perfecta para tus mascotas: ¡ideal para viajar con palomas y conejos!,8605,2
trampas para cazar palomas,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/portatiles/descubre-la-jaula-plegable-perfecta-para-tus-mascotas-ideal-para-viajar-con-palomas-y-conejos/,Descubre la jaula plegable perfecta para tus mascotas: ¡ideal para viajar con palomas y conejos!,8605,2
transportin para guacamayo,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/para-loros/descubre-el-secreto-para-mantener-la-jaula-de-tu-loro-siempre-limpia-y-fresca/,¡Descubre el secreto para mantener la jaula de tu loro siempre limpia y fresca!,8533,100
un colibri entro a mi casa,mixto,SI,post,https://avesnativaschilenas.cl/uncategorized/como-transforme-mi-jardin-en-un-refugio-para-aves-y-tu-tambien-puedes/,Cómo Atraer Pájaros a tu Jardín con Nidos Colgantes: La Guía Completa para Crear un Paraíso Aviar,11064,3
venta codornices ponedoras,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
venta de aves en la serena,comercial,SI,post,https://avesnativaschilenas.cl/blog/importancia-de-las-aves-en-chile/,Importancia de las aves en Chile: su rol en los ecosistemas y la conservacion nacional,15082,4
venta de aves ornamentales,comercial,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,2
venta de codornices chinas,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
venta de diamante mandarin,comercial,SI,post,https://avesnativaschilenas.cl/cuidados/guia-completa-para-el-cuidado-de-tu-diamante-mandarin-primeros-pasos-esenciales-para-asegurar-su-bienestar/,Guía Completa para el Cuidado de tu Diamante Mandarín: Primeros Pasos Esenciales para Asegurar su Bienestar,7383,3
venta de faisanes en chile,comercial,SI,post,https://avesnativaschilenas.cl/blog/palomas-urbanas-problema-salud-publica-chile/,Palomas urbanas en Chile: un problema de salud publica y como controlarlas,15094,3
venta de huevo de codorniz,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-gallinas-ponedoras/,Jaulas para Gallinas Ponedoras: Guia de Compra 2026,15281,100
venta de jaulas de pajaros,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
venta de nidos para ninfas,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/para-ninfas/,Jaulas para Ninfas (Cockatiel): Guia de Compra y Medidas Ideales,15285,100
versiculo como las aguilas,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/como-las-aguilas-ensenan-a-volar-a-sus-crias/,como las águilas enseñan a volar a sus crías,9353,3
versículo como las águilas,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/como-las-aguilas-ensenan-a-volar-a-sus-crias/,como las águilas enseñan a volar a sus crías,9353,3
viñas del mar las gaviotas,mixto,SI,post,https://avesnativaschilenas.cl/gaviotas/historia-cultural-de-las-gaviotas-simbolos-de-libertad-y-mar/,Historia Cultural de las Gaviotas: Símbolos de Libertad y Mar,9747,3
zorzal pichon alimentacion,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/terrestres/zorzal/zorzal-colorado/,"Zorzal Colorado (Turdus rufiventris): Hábitat, Alimentación, Canto y Simbología",9556,2
águila bicéfala franquista,mixto,NO,,,,,1
arboles endémicos de chile,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/acuaticas/patos-chilenos/,"Patos de Chile: Tipos, Especies y Guia de Identificacion",15251,2
aves de chile zona central,mixto,SI,post,https://avesnativaschilenas.cl/blog/importancia-de-las-aves-en-chile/,Importancia de las aves en Chile: su rol en los ecosistemas y la conservacion nacional,15082,3
caracteristicas del aguila,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/terrestres/chincol/,"Chincol: Caracteristicas, Habitat y Canto del Zonotrichia capensis [Chile]",15248,2
caracteristicas del condor,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/terrestres/chincol/,"Chincol: Caracteristicas, Habitat y Canto del Zonotrichia capensis [Chile]",15248,2
características del cóndor,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/terrestres/chincol/,"Chincol: Caracteristicas, Habitat y Canto del Zonotrichia capensis [Chile]",15248,2
características del águila,informacional,SI/Parcial,post,https://avesnativaschilenas.cl/terrestres/chincol/,"Chincol: Caracteristicas, Habitat y Canto del Zonotrichia capensis [Chile]",15248,2
jaulas para pájaros usadas,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
jaulas usadas para pajaros,comercial,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
pajaros zona central chile,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/blog/animales-en-peligro-de-extincion-en-chile-zona-centro/,animales en peligro de extinción en chile zona centro,9365,2
sonido de pajaros chilenos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/nidos-para-aves/,"Nidos para Aves: Tipos, Materiales y Como Elegir el Mejor",15288,100
accesorios jaula periquitos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
accesorios para incubadoras,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
aguila calva estados unidos,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/nidos-para-aves/,"Nidos para Aves: Tipos, Materiales y Como Elegir el Mejor",15288,100
alambre para jaulas pajaros,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
alas de aguila en la biblia,mixto,SI,post,https://avesnativaschilenas.cl/aguilas/caracteristicas-de-las-aguilas-segun-la-biblia/,El Aguila en la Biblia: significado espiritual y versiculos clave,1857,5
alimentacion de los pajaros,informacional,SI,post,https://avesnativaschilenas.cl/cuidados/tipo-de-alimentacion-de-las-aves/,Descubre los Tipos de Alimentación de las Aves: Guía Completa para Entender sus Dietas,11359,3
alimentacion para agapornis,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/para-loros/descubre-el-secreto-para-mantener-la-jaula-de-tu-loro-siempre-limpia-y-fresca/,¡Descubre el secreto para mantener la jaula de tu loro siempre limpia y fresca!,8533,100
alimentación de los pericos,informacional,SI,post,https://avesnativaschilenas.cl/jaulas/para-periquitos/,Jaulas para Periquitos: Guia de Compra Completa 2026,15284,100
alimento pajaros silvestres,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/nidos/descubre-el-nido-de-aves-silvestres-de-madera-que-transformara-tu-jardin-en-un-paraiso-de-pajaros/,Descubre el nido de aves silvestres de madera que transformará tu jardín en un paraíso de pájaros,7693,2
alimento para aves pequeñas,mixto,SI,post,https://avesnativaschilenas.cl/nidos/descubre-los-8-forros-de-yute-perfectos-para-mimar-a-tus-canarios-y-pequenas-aves/,Descubre los 8 Forros de Yute Perfectos para Mimar a tus Canarios y Pequeñas Aves,8601,3
alpha spirit aves de corral,mixto,SI/Parcial,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,2
amazona aestiva cuanto vive,navegacional,NO,,,,,1
amazona ochrocephala precio,navegacional,NO,,,,,0
amuleto de buho significado,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/lechuza/significado-de-ver-un-buho-blanco-en-la-noche/,significado de ver un buho blanco en la noche,9442,3
amuleto de búho significado,informacional,SI,post,https://avesnativaschilenas.cl/rapaces/lechuza/significado-de-ver-un-buho-blanco-en-la-noche/,significado de ver un buho blanco en la noche,9442,3
apartamentos punta cormoran,mixto,NO,,,,,1
arquivet jaula gran canaria,mixto,SI,post,https://avesnativaschilenas.cl/jaulas/accesorios-para-jaulas/,Accesorios para Jaulas de Aves: Todo lo que Necesitas,15289,100
aves con pico largo nombres,mixto,SI,post,https://avesnativaschilenas.cl/blog/cual-es-el-ave-con-el-pico-mas-largo-del-mundo/,cual es el ave con el pico mas largo del mundo,9428,3
aves de diferentes especies,informacional,SI,post,https://avesnativaschilenas.cl/marina/aves-de-isla-de-pascua-rapa-nui/,"Aves de Isla de Pascua (Rapa Nui): guía completa de especies, cultura y conservación",14225,3
aves de la ciudad de méxico,mixto,SI,post,https://avesnativaschilenas.cl/blog/importancia-de-las-aves-en-chile/,Importancia de las aves en Chile: su rol en los ecosistemas y la conservacion nacional,15082,3
aves de rapiña en la biblia,mixto,SI,page,https://avesnativaschilenas.cl/significado-de-las-aves-en-la-biblia/,"El Significado de las Aves en la Biblia: Interpretaciones, Versículos y Simbolismo Espiritual",11222,5
aves domesticas mas comunes,mixto,SI,post,https://avesnativaschilenas.cl/cuidados/sintomas-de-enfermedades-comunes-en-aves-domesticas/,Guía Completa sobre los Síntomas de Enfermedades Comunes en Aves Domésticas: Cómo Identificarlos y Actuar a Tiempo,6537,3
aves exóticas y sus nombres,mixto,SI,post,https://avesnativaschilenas.cl/gaviotas/la-vida-secreta-de-las-aves-marinas/,La Vida Secreta de las Aves Marinas: Descubre sus Hábitos y Misterios,11042,3
aves pequeñas de pico largo,mixto,SI,post,https://avesnativaschilenas.cl/terrestres/corbatita/familia-de-aves-de-plumaje-negro-y-pico-largo/,familia de aves de plumaje negro y pico largo,9401,4
